order_id,order_date,ship_date,ship_mode,customer_id
CA-2014-118199,2014-05-10,2014-05-12,First Class,LB-16795
CA-2014-150091,2014-10-13,2014-10-17,Standard Class,NP-18670
CA-2013-137652,2013-08-29,2013-08-31,First Class,EB-13750
CA-2012-128356,2012-10-02,2012-10-07,Standard Class,RP-19390
CA-2014-167017,2014-11-24,2014-11-26,First Class,DC-12850
US-2014-132220,2014-11-13,2014-11-17,Standard Class,DJ-13510
CA-2013-118129,2013-12-20,2013-12-22,Second Class,CL-12565
US-2011-113124,2011-03-30,2011-04-05,Standard Class,NC-18340
CA-2014-155621,2014-11-09,2014-11-14,Standard Class,KN-16450
US-2011-127635,2011-09-14,2011-09-18,Second Class,SC-20260
CA-2012-151470,2012-09-20,2012-09-26,Standard Class,AM-10705
CA-2012-112823,2012-12-10,2012-12-16,Standard Class,RA-19945
CA-2011-108861,2011-05-28,2011-06-01,Standard Class,MM-17260
CA-2014-114370,2014-03-15,2014-03-18,Second Class,BN-11470
CA-2013-158302,2013-12-09,2013-12-13,Second Class,JB-16045
CA-2014-145779,2014-05-07,2014-05-11,Standard Class,DB-13615
US-2013-155173,2013-03-07,2013-03-11,Standard Class,JB-16045
CA-2014-125451,2014-10-24,2014-10-25,First Class,AH-10075
CA-2011-131387,2011-04-28,2011-04-30,First Class,AI-10855
CA-2013-125087,2013-04-19,2013-04-24,Standard Class,TH-21115
CA-2013-154081,2013-05-23,2013-05-30,Standard Class,JE-15610
US-2014-118556,2014-05-29,2014-06-03,Second Class,TH-21235
CA-2011-126200,2011-08-25,2011-08-29,Standard Class,JE-15715
CA-2011-146500,2011-08-30,2011-09-04,Standard Class,AT-10735
CA-2012-169537,2012-09-03,2012-09-07,Second Class,JH-15820
CA-2011-100881,2011-03-28,2011-04-01,Standard Class,DR-12940
CA-2012-144043,2012-05-10,2012-05-15,Standard Class,AB-10165
CA-2012-116512,2012-04-09,2012-04-14,Standard Class,MC-18100
CA-2012-101000,2012-04-09,2012-04-14,Standard Class,IG-15085
CA-2013-168557,2013-09-20,2013-09-24,Standard Class,FH-14275
US-2013-164196,2013-11-12,2013-11-18,Standard Class,AS-10285
US-2014-132031,2014-04-24,2014-04-28,Standard Class,PN-18775
CA-2012-169733,2012-10-22,2012-10-26,Second Class,GM-14500
CA-2014-169404,2014-04-10,2014-04-15,Standard Class,NC-18625
CA-2014-134880,2014-10-28,2014-11-02,Standard Class,TW-21025
CA-2012-145758,2012-10-30,2012-10-30,Same Day,BF-11020
CA-2014-158736,2014-12-19,2014-12-25,Standard Class,TT-21460
US-2013-119270,2013-03-13,2013-03-17,Standard Class,SW-20245
CA-2011-109890,2011-07-21,2011-07-27,Standard Class,PG-18820
CA-2013-138583,2013-05-25,2013-05-29,Standard Class,DP-13390
US-2014-118535,2014-02-12,2014-02-16,Standard Class,DJ-13510
CA-2013-126284,2013-09-21,2013-09-25,Standard Class,EN-13780
CA-2014-142391,2014-09-25,2014-09-25,Same Day,PB-19150
CA-2014-124716,2014-03-28,2014-04-01,Standard Class,BD-11560
CA-2013-158841,2013-02-02,2013-02-04,Second Class,SE-20110
CA-2014-106824,2014-07-08,2014-07-12,Standard Class,AT-10735
CA-2012-109190,2012-10-23,2012-10-28,Standard Class,CC-12685
CA-2013-143154,2013-12-03,2013-12-09,Standard Class,AS-10225
CA-2011-169061,2011-03-05,2011-03-08,Second Class,AB-10150
CA-2012-102316,2012-02-29,2012-03-03,Second Class,DH-13075
CA-2011-164903,2011-02-21,2011-02-25,Standard Class,SR-20740
CA-2013-109400,2013-05-03,2013-05-07,Standard Class,NR-18550
CA-2013-130400,2013-03-09,2013-03-13,Standard Class,SJ-20125
CA-2012-135853,2012-12-11,2012-12-14,First Class,CA-12775
CA-2013-103359,2013-12-23,2013-12-27,Standard Class,LC-16885
CA-2013-144645,2013-02-02,2013-02-08,Standard Class,NS-18640
CA-2014-141614,2014-06-06,2014-06-10,Standard Class,NS-18640
CA-2012-122168,2012-08-21,2012-08-26,Standard Class,HG-14965
CA-2013-132899,2013-04-08,2013-04-12,Standard Class,SF-20200
CA-2014-149720,2014-06-05,2014-06-08,Second Class,EM-14065
CA-2014-118003,2014-12-05,2014-12-11,Standard Class,DO-13645
CA-2013-141887,2013-01-11,2013-01-15,Standard Class,MP-17470
US-2013-160206,2013-04-02,2013-04-08,Standard Class,MY-18295
CA-2014-133074,2014-09-22,2014-09-26,Standard Class,DB-13615
CA-2014-161172,2014-03-17,2014-03-17,Same Day,SP-20920
CA-2014-137624,2014-11-11,2014-11-18,Standard Class,ME-17320
CA-2013-156748,2013-12-01,2013-12-07,Standard Class,BS-11755
CA-2012-169677,2012-01-13,2012-01-15,Second Class,KS-16300
US-2011-163146,2011-05-16,2011-05-20,Standard Class,CC-12475
CA-2012-157343,2012-06-07,2012-06-11,Standard Class,HD-14785
CA-2014-147354,2014-03-10,2014-03-14,Standard Class,KB-16315
CA-2012-157287,2012-12-22,2012-12-23,First Class,HR-14830
CA-2011-137575,2011-08-06,2011-08-11,Standard Class,TB-21625
CA-2013-119074,2013-03-28,2013-04-01,Standard Class,DS-13180
CA-2012-149566,2012-12-05,2012-12-10,Standard Class,GB-14530
CA-2012-126186,2012-09-11,2012-09-12,First Class,GB-14530
CA-2012-121132,2012-07-17,2012-07-24,Standard Class,VB-21745
CA-2011-140473,2011-05-30,2011-06-03,Standard Class,MC-17425
US-2014-102904,2014-11-14,2014-11-21,Standard Class,CB-12025
CA-2013-102092,2013-12-10,2013-12-12,First Class,PM-18940
CA-2012-117884,2012-03-22,2012-03-22,Same Day,DC-13285
CA-2013-132829,2013-12-24,2013-12-27,Second Class,LA-16780
CA-2013-123540,2013-04-03,2013-04-07,Second Class,DJ-13420
US-2014-108315,2014-05-01,2014-05-05,Standard Class,MH-18115
CA-2013-134110,2013-11-18,2013-11-19,First Class,BG-11035
US-2013-136581,2013-11-11,2013-11-13,First Class,SV-20365
CA-2013-162390,2013-12-07,2013-12-13,Standard Class,DP-13105
CA-2013-162222,2013-04-04,2013-04-04,Same Day,SR-20740
CA-2011-121629,2011-11-28,2011-12-02,Standard Class,BT-11680
CA-2012-164623,2012-10-20,2012-10-22,First Class,MS-17770
CA-2011-159849,2011-09-19,2011-09-19,Same Day,JK-15640
CA-2014-101273,2014-08-28,2014-08-31,Second Class,ST-20530
CA-2014-106747,2014-07-04,2014-07-05,First Class,TS-21505
CA-2014-146164,2014-12-23,2014-12-27,Standard Class,CM-12190
CA-2013-111605,2013-12-28,2014-01-03,Standard Class,JW-15955
CA-2011-130673,2011-05-20,2011-05-22,Second Class,MC-17590
CA-2011-104808,2011-02-05,2011-02-09,Second Class,MH-17440
US-2014-132927,2014-12-10,2014-12-16,Standard Class,RD-19720
CA-2014-162012,2014-07-12,2014-07-19,Standard Class,KB-16240
CA-2012-138492,2012-05-15,2012-05-22,Standard Class,FC-14335
CA-2014-145338,2014-01-30,2014-02-02,First Class,BD-11770
CA-2014-126676,2014-09-30,2014-10-02,First Class,FH-14365
CA-2014-101700,2014-04-24,2014-04-27,First Class,SO-20335
CA-2014-159667,2014-11-10,2014-11-14,Standard Class,PM-19135
CA-2011-111934,2011-05-05,2011-05-07,First Class,GD-14590
US-2013-117387,2013-10-28,2013-11-01,Standard Class,PA-19060
CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200
US-2011-133949,2011-12-31,2011-12-31,Same Day,JL-15175
US-2013-116365,2013-01-03,2013-01-08,Standard Class,CA-12310
CA-2014-162936,2014-08-19,2014-08-23,Standard Class,CM-12160
CA-2011-151946,2011-06-04,2011-06-09,Standard Class,BT-11440
CA-2014-123624,2014-11-14,2014-11-18,Second Class,SE-20110
CA-2013-146437,2013-01-28,2013-02-01,Second Class,HG-14965
CA-2013-138233,2013-11-10,2013-11-15,Standard Class,PF-19165
CA-2013-165918,2013-09-11,2013-09-15,Standard Class,BD-11770
CA-2014-117513,2014-03-04,2014-03-09,Standard Class,BT-11395
CA-2014-132437,2014-09-09,2014-09-14,Second Class,EM-14095
US-2014-119319,2014-11-07,2014-11-10,Second Class,LC-17050
CA-2014-104318,2014-05-14,2014-05-19,Standard Class,FH-14275
US-2013-114230,2013-11-28,2013-12-02,Standard Class,CM-12235
CA-2012-136147,2012-11-13,2012-11-18,Standard Class,FM-14380
CA-2012-156118,2012-12-08,2012-12-12,Standard Class,HG-14965
CA-2012-164084,2012-09-07,2012-09-12,Standard Class,AG-10525
CA-2013-107783,2013-07-29,2013-07-30,First Class,OT-18730
CA-2014-159793,2014-08-26,2014-08-30,Standard Class,SV-20365
CA-2011-160094,2011-04-30,2011-05-02,First Class,JM-16195
CA-2014-151281,2014-04-28,2014-05-03,Standard Class,HM-14980
CA-2014-118346,2014-07-24,2014-07-25,First Class,PO-19180
CA-2011-129819,2011-12-13,2011-12-15,Second Class,KC-16675
US-2014-148551,2014-01-13,2014-01-17,Standard Class,DB-13120
CA-2014-147767,2014-12-03,2014-12-03,Same Day,SV-20935
CA-2012-108259,2012-11-08,2012-11-15,Standard Class,NS-18640
CA-2013-113341,2013-11-26,2013-11-30,Standard Class,MH-17455
US-2012-131842,2012-12-05,2012-12-08,First Class,RR-19525
CA-2013-164574,2013-07-30,2013-08-04,Standard Class,RH-19555
CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390
CA-2013-168361,2013-06-22,2013-06-26,Standard Class,KB-16600
CA-2013-153185,2013-09-04,2013-09-09,Standard Class,MH-17620
CA-2014-124765,2014-11-26,2014-12-01,Standard Class,HZ-14950
CA-2012-131856,2012-05-12,2012-05-17,Standard Class,JG-15160
CA-2014-126634,2014-03-31,2014-04-02,Second Class,AB-10165
CA-2013-118500,2013-11-18,2013-11-19,First Class,HJ-14875
CA-2013-163951,2013-12-31,2014-01-03,First Class,CJ-11875
CA-2013-149916,2013-12-23,2013-12-25,Second Class,ED-13885
CA-2012-158918,2012-12-20,2012-12-25,Second Class,AI-10855
US-2011-159611,2011-12-27,2012-01-01,Second Class,KB-16315
CA-2014-163265,2014-02-17,2014-02-22,Standard Class,JS-16030
CA-2014-141705,2014-10-25,2014-10-27,First Class,PO-18850
CA-2013-112739,2013-09-03,2013-09-08,Second Class,RD-19810
CA-2013-143805,2013-12-02,2013-12-04,Second Class,JD-15895
CA-2011-133634,2011-11-05,2011-11-10,Standard Class,SR-20740
CA-2014-101665,2014-11-26,2014-12-02,Standard Class,TZ-21580
CA-2013-155446,2013-12-17,2013-12-24,Standard Class,TN-21040
CA-2014-137323,2014-11-15,2014-11-19,Second Class,PW-19030
CA-2013-144015,2013-06-27,2013-06-27,Same Day,AH-10075
CA-2011-101427,2011-12-26,2011-12-30,Standard Class,AY-10555
CA-2013-136770,2013-08-15,2013-08-19,Standard Class,SP-20650
CA-2013-118311,2013-10-25,2013-10-29,Standard Class,ED-13885
US-2011-112795,2011-08-23,2011-08-28,Second Class,CR-12625
CA-2014-127096,2014-09-16,2014-09-18,Second Class,CS-12400
CA-2014-119284,2014-06-16,2014-06-21,Standard Class,TS-21205
CA-2012-133494,2012-03-01,2012-03-05,Standard Class,RP-19390
CA-2013-111318,2013-07-24,2013-07-27,First Class,IL-15100
US-2011-132745,2011-10-01,2011-10-05,Standard Class,NF-18475
CA-2011-146815,2011-09-08,2011-09-13,Standard Class,PP-18955
CA-2011-119144,2011-11-16,2011-11-18,First Class,JD-16150
CA-2011-105648,2011-03-03,2011-03-07,Standard Class,EJ-14155
US-2012-145422,2012-12-03,2012-12-07,Standard Class,PW-19240
CA-2014-136623,2014-07-12,2014-07-17,Standard Class,TS-21430
CA-2014-121678,2014-11-17,2014-11-21,Second Class,BM-11650
CA-2013-120824,2013-06-13,2013-06-17,Second Class,AW-10930
US-2013-135209,2013-12-30,2014-01-01,Second Class,MH-17290
CA-2014-148145,2014-03-19,2014-03-24,Standard Class,SW-20275
CA-2012-103870,2012-12-27,2012-12-31,Standard Class,SP-20860
CA-2012-111017,2012-07-31,2012-08-06,Standard Class,SC-20695
CA-2014-116988,2014-06-28,2014-06-30,Second Class,PW-19030
US-2011-169390,2011-02-08,2011-02-11,Second Class,CS-12250
CA-2013-168774,2013-09-05,2013-09-10,Standard Class,RP-19855
CA-2014-161592,2014-04-07,2014-04-11,Standard Class,CS-12175
US-2014-131961,2014-12-09,2014-12-12,First Class,MJ-17740
CA-2013-102498,2013-07-25,2013-07-26,First Class,JG-15160
CA-2012-113222,2012-11-09,2012-11-09,Same Day,AG-10765
US-2012-144771,2012-10-02,2012-10-04,First Class,CK-12205
CA-2012-162376,2012-11-22,2012-11-25,Second Class,HD-14785
CA-2014-128076,2014-02-03,2014-02-08,Standard Class,BO-11350
US-2012-163825,2012-06-16,2012-06-19,First Class,LC-16885
CA-2013-105662,2013-05-06,2013-05-10,Standard Class,RB-19465
CA-2014-152198,2014-09-10,2014-09-11,First Class,JD-16015
CA-2013-114307,2013-07-23,2013-07-27,Standard Class,MF-17665
CA-2013-159891,2013-01-31,2013-02-06,Standard Class,BF-11170
CA-2013-112578,2013-12-30,2014-01-03,Standard Class,FO-14305
CA-2012-107083,2012-11-21,2012-11-27,Standard Class,BB-11545
CA-2012-151722,2012-10-05,2012-10-09,Standard Class,IL-15100
CA-2013-151148,2013-09-13,2013-09-14,Same Day,PO-19180
CA-2014-115882,2014-09-15,2014-09-18,First Class,DB-13555
CA-2012-132276,2012-02-23,2012-02-28,Standard Class,LC-16960
CA-2013-163636,2013-12-06,2013-12-10,Second Class,MP-18175
CA-2013-102813,2013-07-03,2013-07-04,First Class,EA-14035
CA-2014-135377,2014-12-14,2014-12-19,Standard Class,BP-11095
CA-2012-165813,2012-03-20,2012-03-22,Second Class,BM-11785
CA-2012-133585,2012-03-01,2012-03-04,First Class,CM-12715
CA-2013-116911,2013-09-16,2013-09-21,Standard Class,JD-16150
US-2014-129224,2014-03-18,2014-03-24,Standard Class,AS-10630
CA-2014-145765,2014-05-29,2014-06-03,Standard Class,CM-11815
CA-2014-126914,2014-06-16,2014-06-20,Standard Class,JE-15715
CA-2012-169572,2012-09-06,2012-09-12,Standard Class,AG-10525
CA-2014-162075,2014-03-19,2014-03-25,Standard Class,TT-21220
CA-2011-162992,2011-12-19,2011-12-21,First Class,BP-11095
CA-2013-106397,2013-07-08,2013-07-14,Standard Class,MJ-17740
US-2013-150140,2013-04-07,2013-04-11,Standard Class,VM-21685
CA-2011-116666,2011-05-08,2011-05-10,First Class,KT-16480
CA-2014-148992,2014-11-24,2014-11-28,Standard Class,CS-12250
CA-2013-140935,2013-11-11,2013-11-13,First Class,AB-10015
CA-2011-157644,2011-12-31,2012-01-01,First Class,AH-10030
US-2014-100398,2014-08-20,2014-08-24,Standard Class,DO-13435
CA-2013-113082,2013-09-13,2013-09-17,Standard Class,MC-17590
US-2014-110646,2014-10-27,2014-11-01,Standard Class,JF-15190
CA-2014-120614,2014-05-31,2014-06-05,Standard Class,SM-20950
US-2013-140172,2013-03-09,2013-03-14,Standard Class,SP-20650
CA-2012-127754,2012-07-26,2012-07-31,Standard Class,CK-12760
CA-2012-144274,2012-11-23,2012-11-25,Second Class,PW-19240
CA-2012-142930,2012-11-28,2012-12-02,Standard Class,EB-14170
CA-2014-100622,2014-11-04,2014-11-08,Standard Class,DK-13090
CA-2014-117156,2014-03-22,2014-03-24,Second Class,TB-21055
CA-2012-115399,2012-12-19,2012-12-22,First Class,AG-10900
US-2011-157847,2011-04-02,2011-04-06,Second Class,SC-20020
CA-2012-115168,2012-06-05,2012-06-09,Standard Class,BB-11545
CA-2011-109680,2011-10-06,2011-10-09,First Class,VP-21760
CA-2013-167983,2013-08-22,2013-08-25,Second Class,RP-19270
CA-2012-145324,2012-11-15,2012-11-19,Standard Class,DH-13675
CA-2012-153423,2012-06-22,2012-06-27,Standard Class,SW-20455
US-2014-132675,2014-09-25,2014-09-29,Standard Class,KF-16285
CA-2011-153808,2011-04-06,2011-04-10,Second Class,FH-14275
US-2013-112396,2013-02-09,2013-02-13,Standard Class,JR-16210
CA-2011-141173,2011-11-18,2011-11-20,Second Class,JC-16105
CA-2014-156664,2014-12-19,2014-12-24,Standard Class,BP-11290
CA-2012-140718,2012-07-02,2012-07-04,First Class,FA-14230
CA-2011-119977,2011-10-08,2011-10-13,Second Class,DN-13690
US-2012-115343,2012-09-22,2012-09-25,First Class,FO-14305
CA-2014-163671,2014-12-25,2014-12-31,Standard Class,DP-13105
CA-2014-135909,2014-10-14,2014-10-21,Standard Class,JW-15220
US-2014-114356,2014-08-21,2014-08-27,Standard Class,TT-21460
CA-2012-125934,2012-09-11,2012-09-18,Standard Class,SN-20560
CA-2012-158148,2012-12-20,2012-12-26,Standard Class,JM-15865
CA-2011-120411,2011-09-20,2011-09-23,First Class,SB-20185
CA-2013-158260,2013-11-05,2013-11-09,Standard Class,CC-12475
CA-2014-101805,2014-12-02,2014-12-07,Standard Class,SH-19975
US-2011-105137,2011-10-10,2011-10-10,Same Day,RB-19435
CA-2014-142489,2014-11-15,2014-11-17,Second Class,TC-21295
US-2013-141264,2013-08-14,2013-08-20,Standard Class,CT-11995
CA-2014-126928,2014-09-18,2014-09-24,Standard Class,GZ-14470
US-2012-107944,2012-03-23,2012-03-25,First Class,AM-10360
CA-2013-135594,2013-07-01,2013-07-04,Second Class,AH-10120
US-2014-115252,2014-10-21,2014-10-26,Standard Class,MY-18295
CA-2011-107398,2011-08-25,2011-08-30,Standard Class,BS-11590
CA-2011-169642,2011-07-27,2011-07-30,Second Class,BB-10990
CA-2014-103968,2014-12-02,2014-12-08,Standard Class,ML-17755
CA-2013-147256,2013-10-18,2013-10-22,Second Class,FC-14245
CA-2013-162159,2013-09-17,2013-09-19,First Class,CR-12625
CA-2012-111038,2012-12-01,2012-12-06,Standard Class,LC-16960
CA-2011-124723,2011-08-05,2011-08-12,Standard Class,GZ-14470
CA-2013-167241,2013-08-16,2013-08-23,Standard Class,BD-11320
CA-2012-163237,2012-08-07,2012-08-09,Second Class,EM-14095
CA-2013-150483,2013-06-01,2013-06-05,Standard Class,BP-11290
US-2013-126431,2013-07-02,2013-07-02,Same Day,SU-20665
CA-2013-139934,2013-12-19,2013-12-21,First Class,AY-10555
CA-2012-109603,2012-01-26,2012-02-01,Standard Class,EM-13825
CA-2014-160661,2014-10-29,2014-11-02,Standard Class,SA-20830
CA-2014-102610,2014-11-05,2014-11-09,Standard Class,CA-12265
US-2013-144057,2013-05-10,2013-05-14,Standard Class,CV-12805
CA-2011-160276,2011-04-02,2011-04-08,Standard Class,AH-10690
CA-2011-132983,2011-04-28,2011-05-03,Standard Class,DS-13180
CA-2013-145709,2013-10-05,2013-10-09,Standard Class,AH-10690
CA-2014-133928,2014-06-12,2014-06-18,Standard Class,ZC-21910
CA-2013-168032,2013-01-30,2013-02-03,Standard Class,DF-13135
CA-2012-143616,2012-09-27,2012-09-29,Second Class,SS-20140
US-2012-168704,2012-04-13,2012-04-17,Standard Class,FP-14320
CA-2014-143252,2014-12-19,2014-12-25,Standard Class,HE-14800
CA-2013-102134,2013-03-15,2013-03-20,Standard Class,SP-20545
CA-2014-130036,2014-08-28,2014-08-28,Same Day,BP-11185
CA-2012-134117,2012-12-17,2012-12-19,Second Class,PG-18895
CA-2011-130918,2011-08-22,2011-08-24,Second Class,JP-15520
CA-2013-159023,2013-11-04,2013-11-06,First Class,NW-18400
CA-2014-111717,2014-10-11,2014-10-17,Standard Class,SW-20245
CA-2011-154592,2011-12-07,2011-12-08,First Class,EH-14005
CA-2011-128622,2011-11-15,2011-11-17,Second Class,SC-20260
CA-2014-148355,2014-12-25,2014-12-29,Standard Class,NC-18535
CA-2011-132913,2011-12-24,2011-12-26,First Class,AS-10090
CA-2014-150910,2014-12-23,2014-12-29,Standard Class,JL-15130
CA-2011-156790,2011-08-08,2011-08-10,Second Class,VG-21790
CA-2011-126480,2011-09-20,2011-09-24,Standard Class,HG-14965
CA-2014-105620,2014-12-26,2014-12-29,First Class,JH-15430
CA-2014-150266,2014-11-26,2014-12-01,Standard Class,RO-19780
CA-2013-157280,2013-11-06,2013-11-08,First Class,LW-17125
CA-2014-106691,2014-11-07,2014-11-13,Standard Class,CC-12370
CA-2013-134180,2013-11-04,2013-11-08,Standard Class,JP-16135
CA-2011-166730,2011-12-30,2012-01-01,First Class,DD-13570
CA-2014-157469,2014-12-03,2014-12-08,Standard Class,ES-14080
CA-2014-122308,2014-03-25,2014-03-29,Standard Class,MV-17485
US-2011-149034,2011-11-19,2011-11-21,First Class,RD-19900
CA-2014-159226,2014-04-26,2014-04-28,Second Class,RL-19615
CA-2014-156622,2014-11-24,2014-11-27,First Class,JP-15460
CA-2011-119529,2011-11-03,2011-11-05,Second Class,DM-13345
CA-2012-150413,2012-10-19,2012-10-24,Second Class,CS-11860
CA-2011-108182,2011-02-07,2011-02-11,Second Class,DL-13315
CA-2013-110898,2013-03-07,2013-03-13,Standard Class,LC-16870
CA-2012-123092,2012-12-03,2012-12-07,Standard Class,JG-15115
US-2012-128587,2012-12-24,2012-12-30,Standard Class,HM-14860
US-2014-139577,2014-10-02,2014-10-07,Standard Class,TN-21040
CA-2014-159100,2014-10-17,2014-10-22,Standard Class,VP-21760
CA-2011-109043,2011-08-15,2011-08-17,First Class,CS-12355
US-2014-116491,2014-11-12,2014-11-14,First Class,PG-18820
CA-2014-122763,2014-03-21,2014-03-21,Same Day,HG-14845
CA-2014-137785,2014-05-14,2014-05-18,Standard Class,MH-18115
CA-2011-133389,2011-06-22,2011-06-22,Same Day,TB-21280
CA-2011-103807,2011-12-02,2011-12-09,Standard Class,EM-13825
CA-2012-102855,2012-04-05,2012-04-06,Same Day,JF-15415
CA-2014-107825,2014-11-19,2014-11-19,Same Day,NB-18655
CA-2014-106047,2014-07-13,2014-07-19,Standard Class,CS-11860
CA-2014-127803,2014-05-20,2014-05-24,Standard Class,ND-18460
CA-2012-137071,2012-12-20,2012-12-21,First Class,ED-13885
CA-2013-121447,2013-02-21,2013-02-22,First Class,EA-14035
CA-2014-143084,2014-03-19,2014-03-23,Standard Class,BP-11050
CA-2013-131639,2013-12-18,2013-12-24,Standard Class,NS-18640
CA-2013-161361,2013-03-27,2013-03-29,Second Class,MV-17485
CA-2011-100706,2011-12-16,2011-12-18,Second Class,LE-16810
CA-2012-129525,2012-11-15,2012-11-20,Standard Class,VP-21760
US-2013-141880,2013-08-23,2013-08-24,First Class,TC-21475
CA-2012-165799,2012-06-29,2012-07-02,First Class,SG-20470
CA-2013-102127,2013-06-27,2013-07-03,Standard Class,VP-21760
US-2013-152415,2013-09-18,2013-09-23,Standard Class,PO-18865
CA-2011-138198,2011-07-18,2011-07-23,Standard Class,JL-15130
CA-2014-128041,2014-09-02,2014-09-02,Same Day,RW-19540
CA-2014-105823,2014-06-23,2014-06-27,Standard Class,RB-19465
CA-2011-152268,2011-09-02,2011-09-07,Standard Class,SC-20095
CA-2012-148873,2012-10-01,2012-10-05,Standard Class,EM-13960
CA-2012-166492,2012-04-07,2012-04-10,First Class,RP-19390
CA-2014-157420,2014-11-22,2014-11-22,Same Day,HZ-14950
CA-2013-117121,2013-12-18,2013-12-22,Standard Class,AB-10105
CA-2011-138177,2011-09-19,2011-09-24,Standard Class,ND-18460
CA-2011-114335,2011-09-28,2011-10-03,Standard Class,XP-21865
CA-2012-168760,2012-09-22,2012-09-26,Second Class,MM-18280
CA-2013-168830,2013-11-08,2013-11-14,Standard Class,ML-17395
CA-2014-137463,2014-12-17,2014-12-21,Second Class,KM-16225
CA-2011-124513,2011-09-21,2011-09-25,Standard Class,SL-20155
